"NU_INSCRICAO","NU_NOTA_MT"
"66374f3a36a6304383a3aed56d7b8d38edb872a7",593.3895
"968113765be995587d313248ca74216603daac3e",664.553506666667
"52699793d55f39152ffc16d30cb0b732face85e2",505.465893333334
"fc9f8b90b53ca7f011948af6771d63217fd371bc",NA
"c7822ff4e20895ca953fb3fe71b6ad4078b6281b",449.425166666666
"10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d",424.77828
"c80548ba80dc06fe7f952b6d46a541477d0ec65b",463.744466666667
"4aa241d9be745d5e47e3a8a0c1d606c9878a91df",617.012906666666
"873db9c4af614a98c8177a08dc9dbc8391e2a5cc",493.796633333333
"03a871e40ccef4f1d570b9cf27afb27ab6d1f35a",556.28216
"5ea6829f84323da79bcc652c24a82e2374af1a98",465.1343
"33e69bb3800fd41adb461fb6b2247145345634c1",489.227193333333
"59635391444e7d9e0b8521e30e01f8926fe28204",488.47438
"d932d1f79cc2f378bb062e12e4b20a8a59bc63d8",488.769773333333
"559672741efc90bf174f3cd83609d9de577e0dea",433.344573333333
"8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5",NA
"556802f575493ba712ede7a5f9659201f60c5043",453.492413333334
"7aee63d569743515ffe766e3feacef8ad7714270",416.805033333333
"cfd0bc5f5968e253b16d7a48a39328b7d143efa6",427.557186666667
"96a358cc3423af4a6d6c0798a1d11b863367a612",460.596993333333
"e7cfbcd18b8d3896bbe80fa618467f11c1e5c119",719.574273333333
"a49b010075be6ea1fbe200b3a4482f8db22935bb",496.099973333333
"aa783515ff738d23f6adae631cbf51ab58fae5b7",451.20962
"fd95ade5272531152f2b812d1cb0dd152bfa0678",NA
"c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d",444.068926666667
"510862ea3b620d1546ec1de5bd0747e9814c03b1",437.3415
"5465919b4d336bbe836eff75f4b5938eafdb863f",423.91846
"59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07",236.127553333333
"a8c411d8342cdb098e1cf95684f42e9bb9378861",NA
"88b2df87e6e0a8c9272d26276986e4854cc0a516",NA
"fc59feb8b75f22a86ef27bf267a3e7f8712b8a42",146.64002
"0e8c4d7cb64e48279a35f17e2a7daafbf086d74a",NA
"f3ec22388ed99e774eb6061402dcccec6c752f4a",NA
"a4aabcd700916946086484109b24e93fcf1afd5a",NA
"e1fbacc49f716328a083f9dbf582634cc06a8788",NA
"171b73d1f977fa036496f24235246fe1d4b908b1",460.68384
"06b76c46f0ee949f0ab7be51f935ec3c28555c5d",NA
"36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0",464.660313333333
"11673ed83a0b38c8c9eb7d433ce3e6be62728227",NA
"0a7114f2651f9950f6b26403af84850cdfa6952e",425.45852
"2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65",455.646693333333
"429852d4cee9e8493c4c0f9b39041ce36f273902",411.897973333333
"6ad6009351c9509a0651c645a9b1fe17511f21a8",NA
"0c48fa375c471885cbf20a651c6667bd37722c7b",NA
"a1566334143f4bdfe6c9dbb7e9d081ba11cacd14",466.902526666667
"17588b6e96d3879ea23c2ca570e0836cd993ee07",438.06462
"dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68",430.37208
"c5baf118bd7fba6fe5b151a3808e0a086a70a612",462.229086666667
"d2a0ab1bdcbb6a935f251251bd351bceded53443",526.355533333333
"2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec",NA
"77afc294bc91231448719e84c2172a01a8b14de6",583.44346
"fe11eb3740005701931aba6ae42a0176c3b7bf94",696.676806666666
"ceda53a524cbd1c0255de4af3f829ec8e698851b",NA
"f42ba849a8b102e802c1d4eb6471114bdf2c92ca",480.140520000001
"0e0f3edd6942644821f3a524324257f3a073ca2a",461.528946666667
"23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff",465.744033333333
"f276df735911779a1ff5d835bcaf6d214d3effcb",443.555806666667
"20b09a8ae57394e6cad0a2dbe1e436fb41430166",486.3057
"298bcba6ae69f6f7d31a68dfce32acd5b1420b65",494.962553333333
"6caf3bb3d3d47b7e0f94d38d2a9df42983baea52",460.18814
"f948ef2230e786ef593c7c4a86e47620453ae8cc",492.901806666667
"eeecb5149ff0cbf59351b2a42b5d71814fee6158",456.055433333333
"ac2e0816e652cf5260cb45260a9db9a29833b15a",482.511453333333
"f8413a0ac36dc1a0a59b0773d379e6214bff12a3",NA
"1a9819a1016e7e93f904c44fc6941801552e27fb",455.62988
"2a13cec7699aceeeddef567b3cf896c1e9365cab",586.1867
"62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee",459.062153333334
"a3d09f8b1233436ca38409f8c2127f3a57049cb3",446.8672
"2a289379a56b3fccb4f825808cb8cb62e3464de4",507.267653333334
"14a62b2ff36bc2ba66fcb6b4a2401359866b1435",458.909586666667
"f1f40995a03ec646ede76673c4058d4286ee5d86",713.248606666667
"ea4d2f256b094b4414574ea67320c3e2204fac10",479.487473333333
"205142cfb5053b476483020f0128e68d0ff66a4f",438.762653333333
"974537a130b3e5947e0d114c2624859b10affa6e",507.744406666666
"511409d7b89bbdc33908a9f7d8a88281725d30f7",665.509593333334
"2fffc2354ce66a2749250070ce91113dfb3d29eb",467.72076
"8ae80d6ac3e2828514467c5b6388ea1619ef001c",481.95636
"232129e63278dac8d9f82baaf23c3534bae396d3",NA
"f5187e928a06df7f5893dad371d369addd05a751",448.699726666667
"e366080005222df476c35a67b0e008005e41916b",438.453673333333
"c1fa33596abab41bdd213972ae7f9da1e6c4c279",446.032353333333
"d0d090255785236abb819b4381eccc5bb4fa8780",NA
"4eddf63f1894597b6fccb444d0b3af2fda07408f",514.70848
"98ed70e91cd47bada7c7e04874e67081b9c0a0fb",468.503633333334
"49350b0634798bde6649569eca496786e5d1bce7",585.822973333333
"e046ad101fdafcc2bff2938bc966371938895165",460.0443
"5f65e9cea038483e95b1571d789b04474742331a",NA
"722d97009100f6a48bafc0d06bf27c4df3d9d0c3",532.97244
"b17ced34952e5be0f0b3c21c873c8809467bfbea",NA
"9b674f2aa793e02aa4cc1014cdf367ecb60b3553",647.968
"803162024415686a9cdd15cbce5ab265be727de1",431.09284
"18c31ee038a03d960fff336e75fda48d49c13152",436.68172
"2f4d0ba8b7960ef522a09e027c2e6b6205497075",433.38696
"ec8023fe855579afd62dd4a8a6da60b7fc6793b2",NA
"a8431c5dc49e110d42ca9b3b8ea956582bdc4844",NA
"dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb",430.383033333333
"1e6a6af52a2b0f254f198fc26312b8c47261aeba",438.574206666667
"188cde61038965b9bc1c874f7d81f3fd7c3815f0",690.679273333333
"6a2aa4caed6c6be94439dcd364528079b131287a",464.887286666667
"c02439fcc09f72a19a3bd4e42ef9abad23b96f5a",451.946693333333
"5075256486748587164fc3170622af701b21fc87",NA
"12357b2bb019bf1694ffe33a3218bd3bd54c45cd",466.121373333333
"d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee",431.38818
"89d9dc4d9de06f2d0cdd4dba2997b09cb094f084",NA
"75b7f61b22b17fdcc865fe1a75238f4090f25d7d",475.13642
"92d49b237a1812dc06948114e9d1ed2ef1b46768",565.292786666667
"7a48ae2165b2829894c952ab60838a7af20168e0",453.78072
"1ad51bbf7c21c610b0ac548d521f32e674fb524f",452.97782
"c7eac1d3a958cdf037b5ba6b40091feddd854f11",NA
"835ce6032947fb96ecde73b33b6caf66ae4e556d",479.95412
"0d5812d99dfb4e0ed04dfd964ecaadc8ac088468",478.922513333334
"425f9cc3da2ba9f7456741f422840246688bbda8",415.54636
"b6e88ccc0391dece267c4d9b48c44490903b46b4",451.719206666666
"d7629981932ce24db6a7b5b517fb45a596617b38",529.68482
"310c3f8dd45384575fa7e50214be3bdef8544d34",546.785733333333
"53d44c22cf452cc8853c229cf25fa07a2abf1f28",426.846466666667
"13eccb901c037133fe76ecbbed58904572ff2775",482.495833333333
"d17a26497cbda25c25835ce0b4aa419ed30f2a78",NA
"89504f44cdc890073b19be26e62574c50615536d",NA
"abc18711518dabe7e3a5b7baa7de479630772981",512.8697
"475716bd9be22aabc54e6b6ef5958519b2416786",NA
"11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac",432.93326
"86c838eb84d6b2b11398ebf5a2e4702e1abac79d",445.77542
"e6d95d1352ec259fc7e96050ceda73ac60f23e4a",NA
"cfacab7dac22d85fa964377ea32b4be78a3b648e",490.20554
"fed57b217d41195d999e8bce552d49eb76f59688",NA
"dafda14a14ae17b06457a9c751ca709641fa2a43",491.6487
"e254342fabb9a77fb9d3e975a61a3e30928adfda",531.58428
"2a099b53c306338d95920b9ea1d7a786ecd29137",NA
"ab26f24b43b865caeb74cfe83bc887b3af2fedd9",NA
"2983370b79c09bf78418e4335e0884bb926a5fb0",461.36944
"0807d301b8c5484c9bace1f909f1e76b8656c91e",519.824446666667
"4816f04ccbaa1e4b65de8f216a428e1a35cec252",451.636826666667
"00ad5d5600298c70d3a4511ef2e84a483bb22c86",453.16758
"7b807ff1f62f5e196af28f0b495c359dccba903e",463.070886666667
"3827e819a620d8f9a085c22cea412b1865aed0c7",453.824626666667
"8f8c6bc5499c24cda37005caa310b7207d7801ed",566.22808
"5d26e9941bde49a3523668999ea53f4cd6d7c9e6",429.112173333333
"da2d48a8443b76c28d3073a76005e912d2e152b4",562.155626666666
"3e5fa0fda2258366ec6de455735875bd7a86e30a",434.476893333334
"9d8fbcca019a71a67c870dce2de462a019da9c69",526.136226666667
"3dfe82e880147acb09c7170075a65b923c53b6d0",453.264713333334
"c6b1200a3cda2550da02561106d01d043db73a44",450.678726666667
"9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8",NA
"17a85e2166e19b1993126fbff01206beae738a06",720.2027
"ca61f22d18a2a12d4b334bc0886508a65fd06cf8",458.411713333333
"9f9fc65511e3191de84d8ee129a1e499bfaeadd0",517.44216
"14fd5065cb7cd8bb434afc81af8d05d7b92a216c",NA
"c28e871925f763bd88d85acdaccc17c85f21835a",NA
"0ebc697a57f14982a84f3eec580484644f6c000a",473.279786666667
"bd507a7d96c89d9e0991798a6f9e7e452c5570ad",467.886733333334
"d74bea2e5f86bd313b6bb7907a82b740c6f18e1e",457.13572
"446ced3e5fde8d61781304cb4e9e9fe131628a50",530.064853333333
"8e02a8d2104547a599667b38312691bd19b3bb05",445.588366666666
"e490a4b077b1d2750db453b48f6ad43a55cbedcb",559.0054
"e4c9df4005db1531039b317e86eaaeac4b06c4fe",570.6009
"85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0",444.977073333333
"281fdf12804aeed37efddf06d2f156149fa25757",496.2247
"b0bd0c8160b84d218958b30bfa84d36ae2eecc1d",551.316106666667
"87fdb4510def669e4fa6434518d67d253058d250",454.818853333333
"e1e7281374350c1d8823d83d22a4f29aafada269",471.316026666667
"9cb8f42151a04431bca0fe29f4f8b9474ac6173c",451.66318
"6769b690480fee480998f11ab1791b1ac6ea398f",508.369553333333
"1e2bdf3db4cfe8a735053ac6fc31928cfe675822",616.272266666667
"ef0b14ee71e890ac849c112effd0da453baa737a",NA
"2c1318677c2f31dbcacb31e0645576ead8f10e36",NA
"ba2f1709027e9bf363be7f6de512132f7d4af757",466.273813333333
"024cdddafe69a9ecc38a160d9ba4c297650d4baf",NA
"0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca",432.230213333333
"f92b5beeaaf6d7050f6e3fa08c3841093461c99e",NA
"6e91321e228d6d4dd87f9730a6551d72b33931ee",426.038633333333
"1e48758bf7f8af48969afa1e56ffee66f92f41d2",470.256193333333
"78ce05c90219380972197a06065cfb5a684f8b86",469.0499
"39aad74d8e9084f2facfccae4199d91c62db98c4",NA
"d1937748cc2c90942de393c34c2255137c803eb2",506.93494
"c133dc2945c16fb60ae37db0bc7743959f3da3d8",425.1231
"83fa6da48f33782c6dcc3ff3a64a94022221df13",406.909573333334
"d26a47079931199956f0b05bd3dcae4a0273459d",413.319946666667
"9cc4861e6d7a0a86caed8d7b063635cc90133b5a",NA
"d302df44c6e15373315852331ebd3b6dbbb4f2cc",616.814173333333
"7c75c93b5545fdd9e5beb09c956a693548424643",434.092473333333
"85850927c26adce658c878c72674532ff1355a0a",486.690746666667
"d1244777ca02ba8c470c11d07fd4d1f1aeef2841",440.46932
"ffbae0ca9e948254b873fc862b12fe39957058e3",463.43202
"35338f06701599600faa271b375044621238af07",NA
"d44b87fb81b1c525b44b845d8f4311b137a7ca55",NA
"b96064b65630b4832f20c47ce3b7ed5f9be9a052",468.367146666667
"f15ba67882369b617b42295b716c82d8e5af5c70",609.090066666667
"4231b98f39f34149443bd70a4ccef54336a925b1",604.79336
"f35249833d1bebb70b5fa6345904cb0e3f222600",615.631933333334
"407d69d21909f9944c6ae17a2a3266993b2a5846",542.220206666666
"5eb3d9141dea67e92d64e4de349dbc84f7e4daad",NA
"e4af0fe1eece28c3316bdb5f7859e0555d816adb",545.802886666667
"01ece8c37e9e349da24020b3a914426b212bf893",511.902686666666
"e2340afbf8f44e672546d21c55a7f16918540ae5",512.84892
"b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a",474.092166666667
"fa6c1cf41ff915d405e1f65f10f564a117baba9d",488.947833333333
"95b67d2b35b0e9d32ffa518017824bb909f823ff",581.001413333333
"601bc46879ceda8acc99c9e024bcf5ae418bed93",NA
"038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb",558.41026
"8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d",432.848473333333
"238f25431ccbb438872d987652ccf5bc75c0de28",NA
"e764e0c5d6420b20733cd195050ece92813088a8",465.0805
"5885904584fd96c4b81b1c7dba12d3069f1279e7",459.4581
"f3d828523fb53b206d38e0d6c383dcb8386fff06",452.71954
"129760f8a10b98f61fc894a2643cae4cfb0bb4e2",445.926631428571
"d93f82953b232e32f09c49980023a6dd5190f82e",430.137646666667
"ebb32cf7d8b122a5dabd41723d31d834147b0944",452.49946
"26451da54b7c50dd68a91b78480fae246c5c9533",136.775913333333
"7ede2e4d7b38337e9819adbcd29f493efaf1422f",464.02502
"b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3",446.480846666667
"27d03b6f1128b3834d6da1fbab4fdb51f29528a1",NA
"4c655a6be04f11039d8691c84f32a127aa31302b",418.446646666667
"9b11807d3cd299ae7c4673b996efde237367869f",457.65708
"29fafe8bae98f668dd51b9f8be530d27463d1028",NA
"e8f1b07f87537cb6dfa1ad1427023dc333615908",451.927886666666
"36aebe2504c407fae6a55dd78b6088606650b14e",NA
"32d60cd95e9dabae2aed8f052195d6eed8703ed1",NA
"6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b",657.466393333333
"ef18490c7eb36b305d531c27369096537d08755f",449.98886
"c69a7ad481dacbef32e5b399675ec26c653c0983",449.558686666667
"cf762d282e71afd27f192bfecbea9deecf0e48dd",447.699033333334
"8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66",469.559066666667
"f97331e59feafd161d011018f9c74fba1fae199f",522.762993333333
"58aa87c8d62f7e274075e201f0321699b63a2449",489.656066666667
"2aeae4cb7ff22ac771309a15f6bb72cbf71663e8",NA
"22a5b471349d6a7f6481f7e41e759d42d700f321",NA
"c098d4843d7e2c6f092659d6c7e856561e1bf965",463.232713333333
"69b82b274c4e45630e076443ad0f92022d55f561",488.93174
"88c09b0e47df70ac2a800ee9356c07c149e47965",512.898553333333
"c0f03ca18e52b127c3c65c66ca3e9ee8338066a9",455.24912
"130552305b1d235736ead954f3a39a31a5e26a85",465.654153333333
"4568958f97d91d411e056f26e468826db0f65252",518.63332
"cbf871506b2a8d2a250a613b163fd36613967987",NA
"38a2d03c567e15017340fc668151031745829f6f",428.6751
"6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064",516.315493333333
"f34367830fcea24bed44531a21723c743aa23388",428.567353333333
"898940208d1a3c6a9ea725ea81f70d9b19de9d6d",NA
"2947711097206170cb5cfcad8b3264e7d46cf84b",531.888086666666
"e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8",438.827326666667
"4236bab9aa4fda581822d73b2673e18173259236",562.661286666667
"8b74ecf4de459564720217586afd122cdd9a8dc7",414.582173333333
"3159104a8cb51f88391d02e5679c7b8164e3cf3c",415.368066666667
"b7e095ed890bd1d17a60cf3a9b09d66412ef838d",NA
"ea71616417d91e7c2de90e3cc7e429379b8cf720",509.895553333333
"b88b2ecdda851269372c7abd185d062a7e6d2c06",525.88002
"9c73e772e63092cb448869f90d7a2239dded321b",NA
"6a0719a5fb508494cab0f47bdd2f92e2d5d0572b",408.168006666666
"98aa4c1c55ff040e12b69753c3dd1b04875ef742",NA
"c48349804ad466de8b8c6b8e32897f1f45e9c3dc",NA
"d945f52c48de4820b70d2ff189e79d3533d6ad19",444.865913333333
"8fe2c10948fd33bdc81b52c706b0ff35eb98363e",526.984373333333
"52feee56c52b89353482d8ff79596da74721397d",483.735533333333
"4e18ab8ae4fd83938f5494798f508d5367cac2d2",432.381393333334
"7730709b7ca12db00680265a9cc539d8aa1fc514",NA
"8cd4a434960e502f24fc78dc6dec07b6f334b4b5",442.527006666667
"a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e",463.39052
"54ff102165b4e93fac3b1f5da7f71819da23748e",414.245386666667
"d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813",446.176053333334
"2d5560d6dbef33600be60952b3aca292c59ea7b0",466.656846666667
"980beb6549cdfb6c50c021ebac3193ab8a767283",453.388933333334
"49ce40d232d573f1b4c2dedaf7d62b51a41f376a",413.730253333333
"976c956801b752be72d06bf859a82f6f8d81f125",483.64964
"d623c0a31c3bed84a4bb48d84e71fd2680276aba",NA
"18f200b076c037a10fa275ac170a70490f5dfbb2",445.8279
"42d7da47303db95ea24874a9982c45e9154fe14b",NA
"3eafd7a24678d09e9e32a45cfadd28505e3868dc",NA
"cee30066639835f12782e9590849ca897ac1b171",614.625406666667
"18130c488765f063eceb9fedfe87e7cdf2fbdb0d",522.881226666667
"0181d96df3733bc40c221a488d453f150d34d829",513.443366666667
"c9d8c520f64aa59e3b241482268d5071698514b7",468.546053333333
"e4429cb4643af3638695f52912a9594f6bb5254a",464.39314
"02b349161484b5bdda3e5de7767518da1ef52564",NA
"31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79",525.185573333333
"23aa1ab1064be4febd0b0e54f239176bac13d4a2",506.541706666667
"813c8241c45c9baf7cc1ecae80a0690059c3d99f",527.933526666666
"27ab51f4028992f4d54134a73a8bf348d9d8474a",449.29224
"e3243dd90fbcd04e7d365b99f8dc3ff3ea632333",457.701926666667
"4b213cf1f92a34b91d49d99d859efe8a2914694d",485.699793333334
"63393ce3741aba030985130fbdc82348bc5c964a",510.323566666667
"a0844cd384bb27f263b50028a152e1aea6f3041b",460.75224
"606410be41322d2521a4eb5a9ec1eace4c3f7ee1",NA
"175d6355ba4120e9f46ef8095cd0a6e3efaef2a0",448.164686666667
"05bed747735a3b719cf869424f7a86c902bea946",NA
"d0acd5258d606e92178448427c5c8b15ab1b4fc8",588.00886
"f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028",NA
"97b06064bbe6f8ef5c82aad4c36edd13027bd276",467.467733333333
"f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef",425.9457
"fbfe3b211d65b0c8b380d11a3922eafd0a5577c5",NA
"51e6eb7de613c8b30620286f5c0f462e81001120",442.635693333333
"dbe6f4d0215f8d89d4b090cf67852e6b2d41f557",468.79054
"72fb4a27711b359a6195f60a1ecd7e363180e008",445.38562
"02b14c28322ce1f776ca1ba0ea56a9964d681fc7",420.475326666667
"39d2bd056fe559e69df7f1ee9598823180c8f7e6",443.599273333333
"149b7dbf924bf41b3096ea7e2479f7e8bf4723dd",516.23516
"449e100c1d2dc0a74be99f3aea887ac2c80af9cc",624.239346666667
"a619a9d3ca266f111b5d1a0a7404ac00f89453f2",505.173486666667
"4a514b8fa6795dcd5e14ecd1c907d540244f637a",495.267413333333
"1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82",447.470706666666
"13377ed3698676358403b48d0eda8c7ee1d6aecc",633.650573333333
"0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc",460.374353333334
"ce766367ff6851524770c40400c6ba253659f78e",NA
"ec4b170cd9fec2885fdc24b4b54c2dea7433af59",443.044273333333
"a69d75df09174f2e48c58f4de054e5aedfb3dd93",183.436526666667
"ffd73716669770ef69fb5db55c040b4bf9ca8876",472.89556
"d4348ecffd6bcf2240a87e2894b44b060871b4a8",475.273933333334
"a0bad05324fa944b2f9f9f423b24dd4c0b8b9267",449.70602
"20b0239ad3768ac025647a4114172ab3732b56cb",567.2637
"e4fce8a6574ac028ae294e2df0adafbc01cf0d46",439.386766666667
"841018c0f460b185b0203cd15e9d649e226f0177",NA
"df2acc0d65eae18026825eea094d5860a7596d0b",607.05956
"3e496cde35ea69dd40732f9173985b576e676117",365.9552
"5e39822518efc205895979466db22326f89c5141",NA
"f84c83e72774e002b242e071238bdd0325b3d776",NA
"450cca333151ec503717ae505d19a34e1eb101ba",459.614426666667
"1f3bf345c9b7fd0f39936c2787837b0ad63272fb",NA
"5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00",435.758393333333
"04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b",NA
"a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a",625.75178
"77b19663f69d3e984be73a22a31d776e7c04c45c",446.53706
"675adb56716f130faa018d3736a41be1e2a17d31",NA
"54da87b25a92c3b2315e1a6120398c2712416a14",447.296393333333
"33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5",449.31762
"b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647",NA
"6d0b3f38be1ec7bb211171c5c90845fca38a67ec",NA
"48bfd5beef96980f829cc0105a9f6bdcbafc58a1",NA
"6583c26f055db28ad39587d7222d4bb841e8ea67",526.971933333333
"db9fdf021693e9620c80ed9a4d414557fd6d19f5",420.596453333333
"bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae",540.607406666666
"a16fec7d39e6888925c45547f002554482b7cdec",421.57104
"dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596",445.59226
"422706a8f501b893c3afcf0568ed96d27e48c23e",492.165353333333
"910beddbfd181b30cbe00ebf15707179709b2e1c",426.526326666667
"be5ba4c4aa6628688aa6402e8d97c28ddad1681a",469.441353333333
"2ea05555158319a6deb81688815814e56eb1d0f7",NA
"57b58443cda566f5cf3bd4e500b8623eb9709975",508.86776
"1276389d1bedd7bb0349f43ae9f1b45d7e07a900",444.77282
"b4d5188a4fdd2a86d6f769578fbbecfafff742d1",NA
"e19c44f83bbd09c6a4225663c603f66d32b8edb6",454.240846666667
"7d792999dcf5d87104871e8f4030b7d777ebeb48",NA
"aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f",NA
"8c000f24fa59f6853dd3934d184bed253ad81c40",487.61898
"cc1018598e1fc9a11fc3e0f37b20afa3148783ba",NA
"dadee048244caf3d6c6e6fb9fa46f047f30333a7",NA
"92d26d442aa39811a925e409313c2155c70bd207",442.09768
"9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b",507.137006666667
"51a89fc2f4d2050bd4e14c9b57f2b866fa313b50",NA
"e0046f52481512ec10030f695dd3d56c14963819",528.41082
"4c3d0438add4c03cb81a25c5eee309226aa28053",475.315626666666
"a6ccfd0a72c41402e21ee1249bee9555d0f6ca85",503.974566666667
"a3907b7aea4adf9c53cbde27bffdcef60a0d04e5",NA
"0ae9567502f385d06a8367de33e93952a2ab70c0",490.71682
"69d2ddc8bdf8d604a71a2752b116907482329a27",421.696733333333
"a1203344dc3ac6e15e54db1b21423904cdd91800",461.394506666666
"c759ad904d22197f1cf3b5ef9e41ee1609513cea",710.585886666667
"9c116780cc06704304d288d079076f160a17e16e",461.211733333333
"5ec30b784da3aea81e18bf21e7892e19e48bfe8c",471.956093333333
"29ff45ccdb3218636888020586ad0937061d5fce",517.404826666667
"53b40f113d9d9e8d8912f8617f6dc02ce58527ea",NA
"56de6d3b1e9154dc987213e9be4c1cd4afff4844",NA
"42e41941b2e875c39adea29e0316d4463b645bc9",555.50666
"8bd03c9e28441366b398da85e8cc788bf1cae5e6",432.519973333334
"3ace49b9611aa1c405b2c02d2a901e6b444a7b01",439.762286666667
"c5a416e9d46068859aa2aba316db0653b8bfe95d",427.053793333333
"79241e179af88eebfc54cb143d00a31f32dc1543",423.9917
"08388faaa66a1114f5c9f268f91604a87c53bc1c",437.567726666667
"c5b5e075d4bfb13fb80a3220ff735a47c3064e96",NA
"755163a5846bc975b2f56d173b8d007274af14e9",486.891413333333
"9dc8176b2b435cdabef75b6bdba80010da32bdac",474.636866666667
"db58077a6d9064040df91d4c211f102003d2e1e2",484.47702
"ae74666fdb53a31eabb98ff1f8be09c01d3c90d9",555.256986666666
"16397992b0106ec27c19b528b0e054cd177ebc22",536.213826666666
"ac31ca75101445def2cf48e297b8928655378167",423.369333333333
"278fefb75892bd65c121cf6c61ee1a4b78cf7929",NA
"8fe81ee79ae22a3b9cd83a833861e0970c565c29",431.13072
"2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932",548.979373333334
"172c3201202c7da0b9a8233e72fde6d0c6f8d388",442.001633333333
"798aa833377b56d48abf3216c1b5a631c3149322",438.202793333333
"1e640126b34faff7accbcc0682260a5ab9476f66",NA
"ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8",644.747046666667
"5bc8c472a9d28a0d0f92c9f46470258394d7e363",440.093833333333
"826b79288e1f91a3e15010d40bef197c37340b69",453.381513333334
"6c6b6f825e9bca4c092d2e3dabe056ec8300d921",549.696106666666
"1653a4b2843735e9649b54a57c6146d3c8c2a5a4",535.979253333334
"f77d32cb03e2d5c6607c3169151b8b24ba11cd14",421.180213333333
"fcd382593b2bba0637f03548f6a0d7da6835f51a",485.13854
"de5a01f34e0029656f45f0f7c29d71f9a2d7be97",544.767873333334
"a7cc1691397eb337db3ab74d7f15d2682ce98f99",NA
"a23b332bafcca06eb8cefda864c756f5791de732",510.905406666667
"ff298bf688bde9db13791da42e91b7d40a02bd0a",532.38036
"0d46f75ddcee3b4587305b7316f53d3a3c149bdf",509.20168
"ddd777e1831b4503bf1ab99610fd57852b52b2c1",438.067486666667
"19e929094c9125d910057a57e7f5848a0664b815",447.849466666667
"c3b3a42edbd7966a308858e9c60a0f5699280255",572.118173333333
"69029c08cd046608078c004179d57137c7bc9789",463.323546666667
"06f46db734fb75f5a610d28c37b830c2c0c193c2",452.03846
"420e2c2feb6b050c91b9badff729fa95cdc9cd73",644.140733333333
"c145f2fc6dc2a3d238e440be5eeacb9225a12e88",527.782413333333
"296c589f825e518bf2656d32ca54043e9642b5e5",470.0465
"5a02e1ababe03db1aafe9fa1176e0b8d42ada72c",473.534813333333
"69bb73b125a392aa8bcdb97ccb824827a83f02a6",525.65648
"41b5f19354c8262b799b2d6fd433f5f056d64c21",409.454086666667
"179e4eb03317a216cce73131c1fe32df6d7affc7",409.36442
"683d4874912f09abdb539e4d53f4c466a7b22bec",461.35456
"2d6ee8009d8d740b82fc986536a6046cc07a0547",NA
"cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8",425.814246666667
"1e198a957380b99a5522bb8ccd848c77cab55cd4",427.944453333333
"65116120167f20ec93fb8a852a2ae24c6ea83e3b",463.66744
"c6cc92d5343c2833343ca95870de90ab97e954ff",497.498113333333
"851f227e847b2fa8e19b9f120d42897c27c8569d",NA
"9b413c2c7b2222d50e112d2ff513eb8becef359c",435.448593333333
"b133590aa5255266e53a7e5cc9ff98c7ecba5b07",528.815746666667
"c389d7fe6b068ae69d9e18e860116bf3e83729f5",429.630866666667
"04b6d3386f2ff30822cea94b2335647b08634f69",439.446713333333
